Symbole,Description,Prix,Prix - Devise,Marché,Changement de prix % 1 jour,Capitalisation boursière,Capitalisation boursière - Devise,Ratio cours/bénéfice,"Rendement du dividende %, 12 mois écoulés",Performance % 5 années,Performance % 1 année,Performance % 6 mois,Performance % 3 mois,Performance % 1 mois,Moyenne mobile simple (21) 1 jour,Moyenne mobile simple (200) 1 jour,Moyenne mobile simple (50) 1 jour,Beta 5 années,Beta 1 année,Moyenne de la vraie amplitude (14) 1 jour,"Rendement des fonds propres %, 12 mois écoulés","Rendement des capitaux employés %, 12 mois écoulés",perf_sum,perf_norm,MRAT,Diff,score
BZ,KANZHUN LIMITED - American Depository Shares,22.78,USD,NASDAQ,-0.26,11342166546,USD,34.15,0,-32,58.75,42.38,31.91,13.73,20.9,16.67,19.47,0.41,1.26,0.85,13.65,11.07,133.03,1.13,1.25,1.37,2.39
HWM,Howmet Aerospace Inc.,173.97,USD,NYSE,1.74,70131884543,USD,50.84,0.21,895.82,79.72,33.86,4.01,-7.28,178.97,143.32,179.84,1.48,1.54,4.71,29.98,21.25,117.59,1.12,1.25,1.21,2.37
GALD,GALDERMA GROUP N,136.9,CHF,SIX,1.18,40056279541,USD,99.33,0.11,124.43,63.46,21.99,30.75,2.39,131.79,105.11,124.65,0.47,1.18,3.15,5.04,6.68,116.21,1.12,1.25,1.3,2.37
WWD,"Woodward, Inc.",248.92,USD,NASDAQ,0.36,14927091122,USD,39.38,0.43,199.77,55.44,36.11,16.57,-2.91,251.83,202.13,249.52,1.29,1.22,5.56,16.76,13.39,108.12,1.11,1.25,1.23,2.35
AS,"Amer Sports, Inc.",41.32,USD,NYSE,-0.39,22884889069,USD,100.39,0,208.36,197.27,56.52,9.25,10.48,38.13,30.64,37.99,3.31,0.89,1.7,4.71,8.4,263.04,1.26,1.24,1.35,2.51
VIK,Viking Holdings Ltd,60.18,USD,NYSE,-0.35,26684873239,USD,32.41,0,130.13,77.89,22.57,34.03,4.08,58.84,47.61,56.15,2.41,1.42,1.57,,26.66,134.49,1.13,1.24,1.26,2.37
MAP,"MAPFRE, S.A.",3.82,EUR,BME,-0.37,13682215253,USD,10.97,3.43,138.5,71.27,40.92,12.24,9.72,3.71,3,3.56,0.76,0.88,0.05,12.2,4.76,124.43,1.12,1.24,1.27,2.36
FRHC,Freedom Holding Corp.,174.33,USD,NASDAQ,0.16,10672776937,USD,129.35,0,649.81,90.96,19,1.13,2.11,178.31,144.31,163.04,1.14,1.06,6.54,6.78,,111.08,1.11,1.24,1.21,2.35
PRU,PRUDENTIAL PLC GBP0.05,998.8,GBX,LSE,-0.81,34551243942,USD,15.33,1.75,-17.83,48.5,39.93,18.62,8.8,968.66,781.21,936.24,1.64,1.5,15.04,12.68,3.03,107.05,1.11,1.24,1.28,2.35
ORNAV,ORION CORPORATION A,69,EUR,OMXHEX,0,11406428953,USD,25.66,2.36,76.7,49.35,27.78,18.76,-2.13,68.09,54.75,66.34,0.55,0.68,1.3,44.96,42.23,95.89,1.1,1.24,1.26,2.34
ERF,EUROFINS SCIENT.,67.34,EUR,EURONEXT,-1.49,14587920430,USD,29.7,0.88,-6.26,30.1,37.4,18.98,1.94,66.85,53.97,63.52,0.53,0.82,1.2,11.27,8.7,86.48,1.09,1.24,1.25,2.33
PKN,PKNORLEN,83.45,PLN,GPW,0.06,26575857904,USD,9.03,4.98,55.69,33.46,36.8,16.06,-1.36,82.53,66.32,83.47,1.44,0.7,2.2,7.34,13.61,86.32,1.09,1.24,1.26,2.33
LR,LEGRAND,131.5,EUR,EURONEXT,-0.45,40471243711,USD,28.5,1.67,85.73,34.21,23.76,21.59,5.62,130.25,105.39,121.04,0.95,1.05,2.09,17.67,15.04,79.57,1.08,1.24,1.25,2.32
HII,"Huntington Ingalls Industries, Inc.",271.15,USD,NYSE,0.43,10640097556,USD,20.31,1.98,71.52,-0.68,60.44,19.45,3.06,267.2,215.14,255.83,0.32,0.83,5.7,11.59,5.37,79.22,1.08,1.24,1.26,2.32
EL,"Estee Lauder Companies, Inc. (The)",89.66,USD,NYSE,-1.72,32267689846,USD,,1.87,-58.3,-2.42,19.74,37.66,-0.06,90.94,73.24,86.62,1.18,1.37,3.22,-24.69,6.33,54.99,1.05,1.24,1.22,2.3
DG,Dollar General Corporation,111.75,USD,NYSE,-0.58,24592890153,USD,21.31,2.1,-43.77,-9.73,41.72,10.22,3.64,111.82,90.3,112.13,0.31,-0.37,2.51,15.69,7.13,42.21,1.04,1.24,1.24,2.28
AFRM,"Affirm Holdings, Inc.",76.61,USD,NASDAQ,-3.62,24714382928,USD,,0,-15.72,154.52,16.55,50.96,16.37,74.05,60.1,69.39,3.63,2.58,3.75,-2.26,4.42,222.03,1.22,1.23,1.27,2.45
SE,Sea Limited,186.72,USD,NYSE,0.64,1.09837E+11,USD,94.74,0,20.52,123.72,48.29,12.48,21.25,165.57,134.89,159.84,1.59,1.3,6.12,14.48,10.94,184.49,1.18,1.23,1.38,2.41
BAMI,BANCO BPM,12.08,EUR,MIL,0.08,21363809624,USD,7.61,8.29,732.76,99.78,28.16,22.61,18.79,11.43,9.28,10.67,0.94,1.08,0.21,16.45,3.76,150.56,1.15,1.23,1.3,2.38
BPE,BPER BANCA,9.18,EUR,MIL,0.37,20826412733,USD,8.4,6.56,473.21,85.16,27.71,19,17.69,8.73,7.11,8.09,1.56,1.28,0.21,14.64,5.96,131.87,1.13,1.23,1.29,2.36
SMMT,Summit Therapeutics Inc.,26.18,USD,NASDAQ,-0.09,19444160977,USD,,0,627.09,91.9,36.33,-0.44,-5.16,27.04,21.9,25.05,-1.06,3.49,1.51,-328.3,-326.26,127.79,1.13,1.23,1.2,2.36
AEM,AGNICO EAGLE MINES LTD,189.9,CAD,TSX,0.04,68916367729,USD,23.12,1.17,84.03,69.83,38,19.81,11.46,182.11,147.57,172.44,0.57,0.97,4.53,14.22,15.89,127.64,1.13,1.23,1.29,2.36
MTZ,"MasTec, Inc.",177.28,USD,NYSE,0.18,13988801713,USD,52.61,0,293.96,61.02,42.01,14.6,-3.79,180.31,146.89,175.02,1.83,1.74,5.68,9.38,8.51,117.62,1.12,1.23,1.21,2.35
ULTA,"Ulta Beauty, Inc.",524.45,USD,NASDAQ,-0.95,23571723189,USD,20.48,0,139.45,40.72,43.82,27.72,3.15,516.08,418.09,494.78,1.12,0.42,11.85,50.44,38.12,112.26,1.11,1.23,1.25,2.35
WPM,WHEATON PRECIOUS METALS CORP,132.48,CAD,TSX,0.24,43358196468,USD,54.58,0.67,97.38,58.43,36.39,13.66,4.04,130.88,106.51,126.78,0.52,1.09,3.39,10.85,14.05,108.48,1.11,1.23,1.24,2.34
BLD,TopBuild Corp.,428.8,USD,NYSE,-1.25,12066071111,USD,21.13,0,176.59,10.28,44.3,50.81,13.38,411.21,333.32,372.91,1.63,0.97,13.47,26.41,20.14,105.4,1.11,1.23,1.29,2.34
BA,Boeing Company (The),229.09,USD,NYSE,-0.45,1.73228E+11,USD,,0,31.81,31.75,26.95,12.15,-1.26,227.99,185.74,221.51,1.48,1.52,5.4,,-19.09,70.85,1.07,1.23,1.23,2.3
MPWR,"Monolithic Power Systems, Inc.",842.44,USD,NASDAQ,-0.19,40345895581,USD,21.94,0.67,209.59,-9.06,27.98,23.28,18.38,806.45,656.98,758.08,1.18,2,29.7,66.5,22.24,42.2,1.04,1.23,1.28,2.27
APP,Applovin Corporation,437.32,USD,NASDAQ,-0.99,1.47922E+11,USD,64.97,0,524.74,385.31,7.53,20.81,21.48,415.95,341.29,377.76,2.43,3.79,22.67,240.3,63.6,413.65,1.41,1.22,1.28,2.63
FLEX,Flex Ltd.,52.69,USD,NASDAQ,1.48,19775864548,USD,23.14,0,584.01,65.95,35.24,25.42,6.08,50.36,41.32,50.11,1.05,1.86,1.61,17.67,15.32,126.62,1.13,1.22,1.28,2.35
QXO,"QXO, Inc.",20.04,USD,NYSE,-1.72,13498074674,USD,,0,-89.13,42.03,65.48,18.72,-8.91,20.04,16.39,21.01,2.3,0.07,0.99,-0.39,-3.37,126.23,1.13,1.22,1.22,2.35
ENKAI,ENKA INSAAT,74.4,TRY,BIST,1.64,10302453059,USD,14.94,3.16,1102.33,52.71,55.39,17.17,8.61,71.39,58.73,67.62,0.7,0.48,2.23,10.2,7.79,125.26,1.13,1.22,1.27,2.34
LKNCY,Luckin Coffee Inc.,37.84,USD,OTC,-0.11,10729624776,USD,22.24,0,1684.91,78.07,26.34,18.32,-0.13,37.99,31.09,37.29,-0.25,0.09,1.24,30.41,30.33,122.74,1.12,1.22,1.22,2.34
RYA,Ryanair Holdings PLC,26.65,EUR,EURONEXT,0.23,33061207752,USD,14.19,1.51,119.34,80.49,30.45,11.69,6.69,26.15,21.47,24.87,1.35,1.17,0.46,27.21,21.84,122.63,1.12,1.22,1.24,2.34
VRT,"Vertiv Holdings, LLC",125.6,USD,NYSE,-0.29,47964363387,USD,60.01,0.11,659.86,62.43,41.13,16.82,-4.94,136.74,112.24,129.6,1.78,2.62,5.52,34.84,26.8,120.38,1.12,1.22,1.12,2.34
BAP,Credicorp Ltd.,255.38,USD,NYSE,0.15,20311559364,USD,12.06,4.25,96.13,52.32,41,25.02,8.1,246.21,201.42,233.26,1.06,0.5,5.19,18.54,7.55,118.34,1.12,1.22,1.27,2.34
SGI,Somnigroup International Inc.,82.52,USD,NYSE,-1.52,17319965544,USD,57.78,0.67,280.41,60.45,28.6,28.02,11.02,77.21,63.07,73.03,1.26,1.13,1.84,16.47,11.39,117.06,1.12,1.22,1.31,2.34
C,"Citigroup, Inc.",95.16,USD,NYSE,-0.1,1.7518E+11,USD,14.07,2.35,84.2,56.33,20.18,28.32,-0.24,93.67,76.89,89.52,1.37,1.53,1.95,6.64,1.14,104.83,1.1,1.22,1.24,2.32
TLX,TALANX AG,120.3,EUR,XETR,-0.25,36482403491,USD,13.75,2.24,279.73,56.84,40.46,4.43,2.91,118.93,97.23,113.98,0.75,0.8,2.51,19.75,4.56,101.73,1.1,1.22,1.24,2.32
LRCX,Lam Research Corporation,100.92,USD,NASDAQ,0.84,1.27726E+11,USD,24.27,0.92,186.26,18.59,21.5,21.53,4.36,99.93,82.21,98.4,1.66,1.76,3.1,58.24,40.44,61.62,1.06,1.22,1.23,2.28
RBRK,"Rubrik, Inc.",88.58,USD,NYSE,-0.21,17141494062,USD,,0,129.48,144.49,31.15,-4.8,3.48,88.24,73.11,87.94,0.47,1.75,4.01,,-106.68,170.84,1.17,1.21,1.21,2.38
CCL,Carnival Corporation,31.08,USD,NYSE,-0.69,40393841416,USD,16.85,0,97.99,100.29,29.09,37.61,3.96,29.68,24.46,28.53,2.71,1.84,0.88,30.02,11.32,166.99,1.17,1.21,1.27,2.38
IAG,INTERNATIONAL CONSOLIDATED AIRLINE ORD EUR0.10 (CDI),394.6,GBX,LSE,2.28,24716537606,USD,7.8,1.81,205.85,126.33,19.72,20.01,5.82,380.21,313.89,362.96,2.97,1.45,9.05,57.5,21.04,166.06,1.17,1.21,1.26,2.38
UNI,UNIPOL,18.45,EUR,MIL,0.65,15391191642,USD,11.37,4.64,345.65,98.6,31.32,8.56,7.42,17.82,14.76,17.14,1.06,1.02,0.33,13.26,1.57,138.48,1.14,1.21,1.25,2.35
STAN,STANDARD CHARTERED PLC ORD USD0.50,1417,GBX,LSE,4.19,44186839398,USD,10.12,2.02,256.84,90.25,21.11,22.31,6.86,1369.93,1130.29,1295.8,0,1.71,32.33,10.31,0.89,133.68,1.13,1.21,1.25,2.35
ABX,BARRICK MINING CORPORATION,36.62,CAD,TSX,1.02,45046145956,USD,16.49,1.53,-3.78,31.92,41.39,43.27,24.52,32.16,26.58,30.27,0.31,1.08,0.86,11.64,12.52,116.58,1.12,1.21,1.38,2.33
BARC,BARCLAYS PLC ORD GBP0.25,376.45,GBX,LSE,0.67,71515739127,USD,6.26,2.23,246.19,67.5,25.5,15.26,7.51,368.81,304.1,350.11,1.95,1.72,6.64,10.02,0.63,108.26,1.11,1.21,1.24,2.32
URI,"United Rentals, Inc.",931.5,USD,NYSE,0.17,59933851568,USD,24.09,0.74,430.23,29.15,47.16,30.49,6.66,892.74,738.03,824.14,1.73,1.57,22.09,29.3,16.48,106.8,1.11,1.21,1.26,2.32
WYNN,"Wynn Resorts, Limited",115.67,USD,NASDAQ,1.19,12026965197,USD,34.12,0.87,34.67,50.67,28.37,26.37,6.72,109.99,90.87,105.02,1.41,0.92,2.81,,10.08,105.41,1.11,1.21,1.27,2.32
ATRL,ATKINSREALIS GROUP INC,91.91,CAD,TSX,-0.82,11105807064,USD,6.29,0.09,293.28,70.74,28.56,0.94,-6.02,96.3,79.7,96.41,1.54,1.67,1.78,58.74,8.09,100.25,1.1,1.21,1.15,2.31
ASND,Ascendis Pharma A/S,196.5,USD,NASDAQ,1.13,11765721659,USD,,0,40.09,40.7,29.33,20.15,15.6,186.47,154.12,178.66,0.4,0.78,7.05,,-659.12,90.17,1.09,1.21,1.27,2.3
TEL2_A,TELE2 AB SER. A,163.5,SEK,OMXSTO,-1.21,11992441651,USD,27.39,4.02,26.25,45.98,27.73,13.54,6.86,157.48,130.58,148.29,0.54,0.34,1.63,20.92,12.8,87.26,1.09,1.21,1.25,2.29
CEG,Constellation Energy Corporation,315.01,USD,NASDAQ,1.56,98410882481,USD,32.87,0.48,728.97,61.54,18.97,3.67,-2.32,330.49,272.05,321.57,1.14,1.81,11.29,24.2,8.33,84.18,1.08,1.21,1.16,2.3
ELI,ELIA GROUP,99.5,EUR,EURONEXT,0.05,12702191927,USD,16.61,1.37,15.68,10.62,62.97,4.03,-3.49,99.9,82.66,98.83,0.72,0.45,1.79,8.45,6.07,77.61,1.08,1.21,1.2,2.29
HAS,"Hasbro, Inc.",81.23,USD,NASDAQ,-0.76,11391089332,USD,,3.42,1.79,21,21.31,22.19,7.11,78.37,64.94,76,0.6,0.96,1.54,-81.67,17.68,64.5,1.06,1.21,1.25,2.27
SNPS,"Synopsys, Inc.",600.3,USD,NASDAQ,-1.02,1.11083E+11,USD,43.23,0,176.78,7.41,28.37,18.37,-1.85,618.81,509.71,571.5,1.15,1.44,15.63,15.82,9.46,54.15,1.05,1.21,1.18,2.27
PEO,PEKAO,192.25,PLN,GPW,0.97,13716943789,USD,7.5,9.64,256.02,21.48,11.13,5.78,-4.78,208.34,171.78,195.26,1.53,1.7,7.04,22.66,7.09,38.39,1.04,1.21,1.12,2.25
UI,Ubiquiti Inc.,518,USD,NYSE,1.52,31334465725,USD,44.04,0.47,174.8,210.18,62.03,29.45,15.1,443.57,369.41,425.13,1.35,1.51,27.04,186.53,102.91,301.66,1.3,1.2,1.4,2.5
NTES,"NetEase, Inc.",137.79,USD,NASDAQ,4.47,82030304535,USD,18.69,2.09,34.3,67.28,38.34,12.99,1.97,130.88,108.83,132.01,0.68,0.52,3.41,24.36,23.3,118.61,1.12,1.2,1.27,2.32
BMED,BANCA MEDIOLANUM,17.6,EUR,MIL,0.51,15128574254,USD,11.46,5.71,163.47,63.57,28.94,17.88,16.56,16.33,13.65,15.28,1.15,1.11,0.28,29.38,,110.39,1.11,1.2,1.29,2.31
PST,POSTE ITALIANE,20.47,EUR,MIL,0.69,30981666017,USD,12.41,5.31,156.32,64.75,36.33,7.29,9.52,19.63,16.42,18.79,0.94,0.63,0.24,20.02,1.46,108.36,1.11,1.2,1.25,2.3
PRX,PROSUS,54.1,EUR,EURONEXT,0.91,1.37382E+11,USD,11.26,0.19,42.31,61.61,25.67,19.07,4.64,51.51,43.05,49.59,0.65,1.58,0.94,27.33,0.26,106.35,1.11,1.2,1.26,2.3
COIN,"Coinbase Global, Inc.",306.5,USD,NASDAQ,-4.17,78751544677,USD,29.65,0,-19.55,52.51,39.34,13.93,-21.79,325.12,271.25,343.97,3.71,3,17.9,27.96,,105.78,1.11,1.2,1.13,2.3
KBC,KBC GROEP NV,105.25,EUR,EURONEXT,0.33,51310797065,USD,12.07,2.77,120.23,51.35,28.07,21.51,16.09,98.53,82.2,92.33,1.34,1.16,1.52,15.54,2.89,100.93,1.1,1.2,1.28,2.3
SN.,SMITH & NEPHEW PLC ORD USD0.20,1383,GBX,LSE,-0.14,16298781465,USD,32.08,2.09,-8.01,18.15,36.26,30.1,20.37,1292.19,1073.05,1186.16,1.02,1.16,23.82,9.3,10.32,84.51,1.08,1.2,1.29,2.29
ALLE,Allegion plc,171.25,USD,NYSE,-0.57,14701218234,USD,23.79,1.15,67.79,25.77,33.04,20.18,4.4,166.68,139.34,155.31,1.06,0.75,2.8,38.99,20.57,79,1.08,1.2,1.23,2.28
ZS,"Zscaler, Inc.",269.52,USD,NASDAQ,-1.1,41963101582,USD,,0,96.01,35.06,38.54,4.59,-5.18,278.12,231.83,291.39,1.06,1.62,7.42,-2.68,-5.01,78.19,1.08,1.2,1.16,2.28
KLAC,KLA Corporation,878.56,USD,NASDAQ,0.95,1.15937E+11,USD,28.9,0.78,318.82,7.57,19.32,13.41,-1.54,901.37,752.74,903.53,1.43,1.67,25.42,100.78,45.64,40.3,1.04,1.2,1.17,2.24
AXON,"Axon Enterprise, Inc.",773.54,USD,NASDAQ,0.95,60725931460,USD,191.22,0,809.93,105.9,55.05,4.45,8.74,779.6,656.31,772.81,1.36,1.76,30.21,14,0.05,165.39,1.17,1.19,1.18,2.35
CCL,CARNIVAL PLC ORD USD1.66,2099,GBX,LSE,4.12,40665709301,USD,14.72,0,125.46,96.81,19.46,40.31,2.49,2026.52,1708.23,1928.17,2.99,1.86,60.15,30.56,11.52,156.58,1.16,1.19,1.23,2.34
RBI,RAIFFEISEN BANK INTERNAT. AG,29.76,EUR,VIE,-2.04,11686291211,USD,,3.62,94.76,74.55,19.9,11.04,21.27,28.28,23.7,26.5,1.35,1.67,0.97,2.96,5.05,105.49,1.11,1.19,1.26,2.3
PWR,"Quanta Services, Inc.",380.7,USD,NYSE,0.23,56088449830,USD,59.04,0.1,644.43,41.24,46.72,12.03,-7.73,389.06,326.67,385.08,1.1,1.49,9.86,13.47,12.29,99.99,1.1,1.19,1.17,2.29
CRS,Carpenter Technology Corporation,242.84,USD,NYSE,-0.43,12105596759,USD,32.75,0.33,1027.39,69.68,21.69,4.21,-11.44,252.97,212.09,263.76,1.44,1.94,7.87,21.37,18.17,95.58,1.1,1.19,1.14,2.29
NN,NN GROUP,61.28,EUR,EURONEXT,0.03,18505071573,USD,13.07,5.62,95.85,40.97,28.6,14.5,4.86,60.26,50.49,58.15,0.74,0.63,0.78,6.47,3.26,84.07,1.08,1.19,1.21,2.28
LLOY,LLOYDS BANKING GROUP ORD GBP0.1,84.1,GBX,LSE,0.48,67761768042,USD,,3.96,197.02,43.47,27.62,7.3,7.54,81.28,68.34,78.43,1.73,1.44,1.5,10.21,0.71,78.38,1.08,1.19,1.23,2.27
CNM,"Core & Main, Inc.",64.9,USD,NYSE,-0.9,12793554715,USD,30.09,0,199.08,25.8,30.82,20.63,-1.07,64.42,54.03,62.32,1.04,1.4,1.27,25.11,14.59,77.25,1.08,1.19,1.2,2.27
ORA,ORANGE,14.4,EUR,EURONEXT,-0.59,45102509906,USD,33.92,5.18,44.38,40.92,27.67,7.67,8.23,14,11.78,13.44,0.28,-0.08,0.18,4.23,4.68,76.26,1.08,1.19,1.22,2.27
FERG,Ferguson Enterprises Inc.,232.6,USD,NYSE,-0.44,45864306683,USD,29.04,1.4,139.3,10.54,35.47,28.86,3.91,227.36,191.74,222.9,1.12,1.05,4.04,29.08,23.16,74.87,1.07,1.19,1.21,2.26
PRY,PRYSMIAN,74.84,EUR,MIL,-0.87,25360234315,USD,28.62,1.06,223.28,20.94,14.86,35.33,13.95,71.96,60.28,65.1,0.77,1.24,1.83,15.19,14.79,71.13,1.07,1.19,1.24,2.26
SAP,SAPUTO GROUP INC,33.66,CAD,TSX,-0.38,10065026745,USD,,2.25,-3.08,11.79,29.96,26.78,16.87,31.32,26.35,29.11,0.14,0.56,0.6,-2.2,9.01,68.53,1.07,1.19,1.28,2.26
LDO,LEONARDO,48.16,EUR,MIL,1.71,31904369379,USD,26.46,1.1,696.56,118.91,29.22,-10.42,1.11,46.98,39.74,47.11,1.21,0.66,1.87,12.1,8.12,137.71,1.14,1.18,1.21,2.32
PAAS,PAN AMERICAN SILVER CORP,44.94,CAD,TSX,-0.47,11818210834,USD,22.26,1.24,4.22,56.04,28.36,36.76,13.8,41.96,35.45,40.64,0.75,1.9,1.23,11.19,10.8,121.17,1.12,1.18,1.27,2.3
FAST,Fastenal Company,50.38,USD,NASDAQ,-0.01,57823669223,USD,48.7,1.69,110.51,48.65,34.58,22.2,4.84,47.9,40.68,45.43,0.95,0.78,0.86,32.57,38.67,105.43,1.11,1.18,1.24,2.28
OTP,OTP BANK SHARE,30350,HUF,BET,-1.2,24365262777,USD,7.32,3.24,181.8,65.31,27.2,11.79,5.9,29666.67,25108.75,28465.8,1.39,1.61,424.34,21.92,3.21,104.29,1.1,1.18,1.21,2.29
EVR,Evercore Inc.,320.26,USD,NYSE,0.13,12381061693,USD,29.13,1.01,402.05,32.82,29.58,39.7,5.57,304.67,258.97,289.68,1.48,1.96,8.39,29.16,,102.1,1.1,1.18,1.24,2.28
ACS,"ACS,ACTIVIDADES DE CONSTRUCCION Y SERVICIOS,S.A.",65.3,EUR,BME,-1.88,20317206590,USD,19.35,2.45,205.43,60.76,28.04,8.47,6.7,62.97,53.38,59.7,0.78,0.98,1.05,19.75,8.34,97.27,1.1,1.18,1.22,2.28
ISP,INTESA SANPAOLO,5.67,EUR,MIL,0.51,1.17394E+11,USD,11.14,6.04,205.32,56.01,22.13,17.22,11.94,5.35,4.55,5.09,1.36,1.24,0.1,13.04,1.87,95.36,1.1,1.18,1.25,2.27
GJF,GJENSIDIGE FORSIKRING ASA,286.8,NOK,OSL,-0.76,14364405696,USD,21.86,3.11,49.38,57.58,26.23,9.22,3.54,281.72,237.99,271.64,0.43,0.22,3.75,29.98,6.12,93.03,1.09,1.18,1.21,2.28
DOL,DOLLARAMA INC,193.83,CAD,TSX,0.25,38620788931,USD,44.32,0.2,272.82,44.33,33.12,12.7,4.41,191.92,162.16,190.92,0.45,0.39,2.93,140.36,31.23,90.15,1.09,1.18,1.2,2.27
BK,The Bank of New York Mellon Corporation,103.38,USD,NYSE,0.82,72907792869,USD,15.79,1.89,181.92,57.14,16.97,15.44,3.96,101.93,86.22,97.16,1.12,0.97,1.77,11.75,1.72,89.55,1.09,1.18,1.2,2.27
GS,"Goldman Sachs Group, Inc. (The)",742,USD,NYSE,0.01,2.24619E+11,USD,16.35,1.62,260.39,47.59,18.05,22.46,2.95,728.11,614.86,705.45,1.37,1.51,14.27,12.78,2.63,88.1,1.09,1.18,1.21,2.27
SDZ,SANDOZ GROUP N,50.6,CHF,SIX,0.76,27537032829,USD,114.53,1.19,110.83,34.57,25.43,24.14,5.39,47.89,40.72,45.72,0.64,1,1.13,2.67,11.52,84.15,1.08,1.18,1.24,2.26
CIEN,Ciena Corporation,89.8,USD,NYSE,-0.01,12694775833,USD,125.09,0,55.47,63.15,12.49,8.02,2.42,91.7,77.78,85.17,1.11,1.91,2.78,3.71,4.44,83.67,1.08,1.18,1.15,2.26
AV.,AVIVA ORD GBP0.328947368,672.6,GBX,LSE,-0.15,27639940348,USD,30.61,5.31,80.69,34.31,35.66,10.08,5.92,654.3,552.24,635.56,1.33,1.17,10.29,10.13,0.52,80.05,1.08,1.18,1.22,2.26
MB,MEDIOBANCA,21.76,EUR,MIL,1.16,19815078174,USD,,5.21,198.9,45.45,28.34,6.15,16.33,20.43,17.33,19.53,0.98,1.43,0.44,11.9,1.81,79.94,1.08,1.18,1.26,2.26
RTX,RTX Corporation,157.24,USD,NYSE,0.64,2.10472E+11,USD,34.55,1.64,159.3,32.93,24.88,16.92,1.31,156.04,132.31,151.15,0.67,0.78,2.36,10.13,7.03,74.73,1.07,1.18,1.19,2.25
INGA,ING GROEP N.V.,21.28,EUR,EURONEXT,-0.21,74423778477,USD,,4.97,206.12,33.81,27.27,13.16,5.79,20.67,17.44,19.72,-1.86,0.14,0.28,12.42,2.03,74.24,1.07,1.18,1.22,2.26
LHX,"L3Harris Technologies, Inc.",276.94,USD,NYSE,0.42,51813097165,USD,30.92,1.71,53.73,19.62,38.51,15.34,2.57,273.67,232.36,264.04,0.77,0.48,3.96,8.9,6.82,73.47,1.07,1.18,1.19,2.25
CDNS,"Cadence Design Systems, Inc.",346.83,USD,NASDAQ,-0.8,94507704633,USD,93.84,0,210.17,24.3,37.9,8.57,6.72,353.7,298.97,329.75,0.97,1.24,8.22,21.84,22.89,70.78,1.07,1.18,1.16,2.25
EFN,ELEMENT FLEET MANAGEMENT CORP,36.49,CAD,TSX,-0.38,10627289214,USD,26.13,1.39,228.74,33.27,25.78,10.74,1.56,36.68,31,35.35,0.54,0.68,0.58,14.56,,69.8,1.07,1.18,1.18,2.25
LECO,"Lincoln Electric Holdings, Inc.",245.3,USD,NASDAQ,0.02,13537463693,USD,27.59,1.21,153.52,24.85,18.45,26.23,9.02,239.24,203.32,224.97,1.22,1.22,4.98,37.35,26.4,69.53,1.07,1.18,1.21,2.25
TOI,TOPICUS COM INC,173,CAD,TSXV,-1.64,10593074754,USD,137.82,0,162.12,37.66,27.08,-1.19,-6.39,177.82,150.12,176.29,0.61,0.81,5.8,27.71,18.87,63.54,1.06,1.18,1.15,2.25
SN,"SharkNinja, Inc.",116.33,USD,NYSE,-0.5,16418563814,USD,31.8,0,287.12,28.53,13.21,21.13,-3.13,117.11,99.01,109.43,1.64,1.7,3.51,26.91,25.32,62.86,1.06,1.18,1.17,2.25
BIRG,Bank of Ireland Group PLC,13.24,EUR,EURONEXT,0.42,14814566940,USD,11.15,4.78,589.13,29.92,19.32,11.54,5.96,12.62,10.72,12.27,0.91,1.56,0.3,10.34,1.28,60.78,1.06,1.18,1.24,2.24
MSFT,Microsoft Corporation,506.71,USD,NASDAQ,-0.1,3.76646E+12,USD,37.14,0.64,132.56,21.52,26.33,11,-1.12,518.67,440.67,506.15,1.05,0.92,8.23,33.28,29.73,58.85,1.06,1.18,1.15,2.24
DELL,Dell Technologies Inc.,130.7,USD,NYSE,-0.11,88725621696,USD,20.84,1.48,319.11,18.44,15.15,14.17,2.14,133.75,113.58,127.73,1.01,2.01,4.01,,20.27,47.76,1.05,1.18,1.15,2.23
COHR,Coherent Corp.,90.34,USD,NYSE,0.49,14075466010,USD,,0,112.56,14.01,14.22,12.22,-8.7,101.83,86.29,95.17,1.9,2.68,5.17,0.63,4.61,40.46,1.04,1.18,1.05,2.22
HELN,HELVETIA HOLDING N,213.4,CHF,SIX,-0.47,14167681918,USD,23.41,3.12,142.78,60.69,28.25,11.44,8.49,205.88,175.23,196.87,0.85,0.57,2.69,13.77,1.3,100.37,1.1,1.17,1.22,2.28
LVS,Las Vegas Sands Corp.,55.76,USD,NYSE,1.29,38276652946,USD,28.16,1.63,11.52,37.88,23.88,38.09,8.8,53.28,45.42,49.44,1.07,0.85,1.13,49.16,14.09,99.86,1.1,1.17,1.23,2.27
BG,BAWAG GROUP AG,116.2,EUR,VIE,1.57,10533670740,USD,11.58,4.81,265.87,70.88,21.23,6.41,6.12,111.95,95.49,109.95,0.96,0.94,2.53,18.81,4.01,98.52,1.1,1.17,1.22,2.27
LHA,LUFTHANSA AG VNA O.N.,8.31,EUR,XETR,0.48,11628625746,USD,5.61,3.63,32.63,48.01,24.8,24.28,9.02,7.92,6.8,7.54,1.29,1.54,0.17,17.73,-2.36,97.09,1.1,1.17,1.22,2.26
WBD,"Warner Bros. Discovery, Inc. - Series A",11.91,USD,NASDAQ,-1.13,29496845813,USD,39.45,0,-47.95,56.77,6.76,29.24,-11.88,12.16,10.41,11.86,1.58,1.43,0.44,2.18,1.31,92.76,1.09,1.17,1.15,2.26
